files/ftv33.atsp 0.100000 1124.000000 1124.000000 0.000222
files/ftv33.atsp 0.100000 928.000000 1026.000000 0.000668
files/ftv33.atsp 0.100000 813.000000 955.000000 0.001308
files/ftv33.atsp 0.100000 813.000000 920.500000 0.002147
files/ftv33.atsp 0.100000 813.000000 919.000000 0.002577
files/ftv33.atsp 0.100000 812.000000 901.166667 0.003211
files/ftv33.atsp 0.100000 812.000000 924.571429 0.003851
files/ftv33.atsp 0.100000 812.000000 924.125000 0.004073
files/ftv33.atsp 0.100000 812.000000 921.111111 0.005325
files/ftv33.atsp 0.100000 812.000000 952.100000 0.005755
files/ftv33.atsp 0.100000 812.000000 953.090909 0.006388
files/ftv33.atsp 0.100000 812.000000 969.583333 0.007437
files/ftv33.atsp 0.100000 812.000000 970.461538 0.007661
files/ftv33.atsp 0.100000 812.000000 981.714286 0.008296
files/ftv33.atsp 0.100000 812.000000 977.400000 0.008725
files/ftv33.atsp 0.100000 812.000000 969.187500 0.008949
files/ftv33.atsp 0.100000 812.000000 975.000000 0.009379
files/ftv33.atsp 0.100000 812.000000 975.388889 0.010219
files/ftv33.atsp 0.100000 812.000000 967.684211 0.010648
files/ftv33.atsp 0.100000 812.000000 962.650000 0.011076
files/ftv33.atsp 0.100000 812.000000 964.095238 0.011456
files/ftv33.atsp 0.100000 812.000000 961.772727 0.012167
files/ftv33.atsp 0.100000 724.000000 951.434783 0.012991
files/ftv33.atsp 0.100000 724.000000 947.250000 0.013351
files/ftv33.atsp 0.100000 724.000000 945.120000 0.013710
files/ftv33.atsp 0.100000 724.000000 940.192308 0.013953
files/ftv33.atsp 0.100000 724.000000 941.037037 0.014312
files/ftv33.atsp 0.100000 724.000000 940.142857 0.014556
files/ftv33.atsp 0.100000 724.000000 937.000000 0.014915
files/ftv33.atsp 0.100000 724.000000 938.433333 0.015274
files/ftv33.atsp 0.100000 724.000000 941.193548 0.016470
files/ftv33.atsp 0.100000 724.000000 936.312500 0.016694
files/ftv33.atsp 0.100000 693.000000 928.939394 0.017330
files/ftv33.atsp 0.100000 693.000000 924.617647 0.018377
files/ftv33.atsp 0.100000 693.000000 923.400000 0.018601
files/ftv33.atsp 0.100000 693.000000 921.277778 0.020471
files/ftv33.atsp 0.100000 693.000000 920.324324 0.021106
files/ftv33.atsp 0.100000 693.000000 917.605263 0.021739
files/ftv33.atsp 0.100000 693.000000 916.871795 0.022578
files/ftv33.atsp 0.100000 693.000000 919.625000 0.023008
files/ftv33.atsp 0.100000 693.000000 920.536585 0.024061
files/ftv33.atsp 0.100000 693.000000 921.452381 0.024285
files/ftv33.atsp 0.100000 693.000000 918.744186 0.024714
files/ftv33.atsp 0.100000 693.000000 919.454545 0.025349
files/ftv33.atsp 0.100000 693.000000 917.822222 0.025984
files/ftv33.atsp 0.100000 693.000000 916.608696 0.026413
files/ftv33.atsp 0.100000 693.000000 918.744681 0.027047
files/ftv33.atsp 0.100000 693.000000 918.125000 0.027890
files/ftv33.atsp 0.100000 693.000000 920.102041 0.028320
files/ftv33.atsp 0.100000 693.000000 917.560000 0.028749
files/ftv33.atsp 0.100000 693.000000 920.235294 0.028973
files/ftv33.atsp 0.100000 693.000000 920.538462 0.029402
files/ftv33.atsp 0.100000 693.000000 926.377358 0.029626
files/ftv33.atsp 0.100000 693.000000 923.611111 0.030465
files/ftv33.atsp 0.100000 693.000000 922.036364 0.030894
files/ftv33.atsp 0.100000 693.000000 922.660714 0.031325
files/ftv33.atsp 0.100000 666.000000 918.157895 0.033723
files/ftv33.atsp 0.100000 666.000000 918.362069 0.033968
files/ftv33.atsp 0.100000 666.000000 917.254237 0.034648
files/ftv33.atsp 0.100000 666.000000 919.266667 0.034884
files/ftv33.atsp 0.100000 666.000000 917.065574 0.035551
files/ftv33.atsp 0.100000 666.000000 916.370968 0.035982
files/ftv33.atsp 0.100000 666.000000 920.428571 0.036411
files/ftv33.atsp 0.100000 666.000000 923.453125 0.037047
files/ftv33.atsp 0.100000 666.000000 920.323077 0.038504
files/ftv33.atsp 0.100000 666.000000 921.545455 0.039169
files/ftv33.atsp 0.100000 666.000000 921.402985 0.039809
files/ftv33.atsp 0.100000 666.000000 921.279412 0.040443
files/ftv33.atsp 0.100000 666.000000 922.724638 0.041494
files/ftv33.atsp 0.100000 666.000000 923.257143 0.042335
files/ftv33.atsp 0.100000 666.000000 924.450704 0.042559
files/ftv33.atsp 0.100000 666.000000 925.055556 0.042783
files/ftv33.atsp 0.100000 666.000000 925.397260 0.043212
files/ftv33.atsp 0.100000 666.000000 923.932432 0.045292
files/ftv33.atsp 0.100000 666.000000 921.906667 0.045957
files/ftv33.atsp 0.100000 666.000000 923.065789 0.046181
files/ftv33.atsp 0.100000 666.000000 924.454545 0.046405
files/ftv33.atsp 0.100000 666.000000 923.205128 0.046633
files/ftv33.atsp 0.100000 666.000000 923.101266 0.047063
files/ftv33.atsp 0.100000 666.000000 924.425000 0.047701
files/ftv33.atsp 0.100000 666.000000 923.333333 0.048131
files/ftv33.atsp 0.100000 666.000000 923.439024 0.048971
files/ftv33.atsp 0.100000 666.000000 921.650602 0.049809
files/ftv33.atsp 0.100000 666.000000 922.869048 0.050238
files/ftv33.atsp 0.100000 666.000000 921.717647 0.050461
files/ftv33.atsp 0.100000 666.000000 922.011628 0.050891
files/ftv33.atsp 0.100000 666.000000 921.287356 0.051320
files/ftv33.atsp 0.100000 666.000000 921.000000 0.052369
files/ftv33.atsp 0.100000 666.000000 919.280899 0.054237
files/ftv33.atsp 0.100000 666.000000 920.155556 0.054460
